259,B03ACIAPP018,EIW_PWP_AP_LOAD,EIW_PWP_AP_OMATIC_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh PWP_AP,omatic,B03ACIAPP019#EIW_P2C_W_AP.EIW_PWP_AP,EIW_PWP_APLOAD
296,B03ACIAPP018,EIW_P2V_EM_LOAD,EIW_P2V_EM_OMATIC_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh P2V_EM,omatic,B03ACIAPP018#/db2/db2load5/data/Datastage/Trigger/p2v_process_30.done,EIW_P2V_EMLOAD
267,B03ACIAPP018,EIW_P2V_AP_LOAD,EIW_P2V_AP_OMATIC_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh P2V_AP,omatic,B03ACIAPP018#/db2/db2load5/data/Datastage/Trigger/p2v_process_AP.done,EIW_P2V_APLOAD
295,B03ACIAPP018,EIW_P2E_EM_LOAD,EIW_P2E_EM_OMATIC_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh P2E_EM,omatic,B03ACIAPP018#/db2/db2load5/data/Datastage/Trigger/p2e_process_30.done,EIW_P2E_EMLOAD
265,B03ACIAPP018,EIW_P2E_AP_LOAD,EIW_P2E_AP_OMATIC_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh P2E_AP,omatic,B03ACIAPP018#/db2/db2load5/data/Datastage/Trigger/p2e_process_AP.done,EIW_P2E_APLOAD
266,B03ACIAPP018,EIW_P2C_AP_LOAD,EIW_P2C_AP_OMATIC_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh P2C_AP,omatic,B03ACIAPP017#/db2/db2load5/data/Datastage/Trigger/P2C_ALL_BRAND_AP.done,EIW_P2C_APLOAD
275,B03ACIAPP018,EIW_WESA_HIST_AP,EIW_WKLY_LOAD_HIST_ESA_AP,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh HIS_WKLYAP,omatic,B03ACIAPP018#EIW_WESA_HIST_AP.EIW_PM_HIST_ADD_P_AP,EIW_WESA_HISTAP
269,B03ACIAPP018,EIW_HIS_FACT_AP,EIW_HIS_FACT_LOAD_AP,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh HIS_FACTAP,omatic,B03ACIAPP018#EIW_HIS_FVLK_P_AP,EIW_HIS_FACTAP
291,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE83_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh ARDE83,omatic,B03ACIAPP018#/db2/db2load1/data/ARDE/data_test/group_arde83_ready_to_load * File:  /db2/db2load1/data/ARDE/data_test/group_arde83_ready_to_load  ,EIW_DMARDELOAD
292,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE52_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh ARDE52,omatic,/db2/db2load1/data/ARDE/data_test/group_arde52_ready_to_load,EIW_DMARDELOAD
290,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE03_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh ARDE03,omatic,B03ACIAPP018#/db2/db2load1/data/ARDE/data_test/group_arde03_ready_to_load,EIW_DMARDELOAD
287,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE02_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh ARDE02,omatic,B03ACIAPP018#/db2/db2load1/data/ARDE/data_test/group_arde02_ready_to_load,EIW_DMARDELOAD
260,B03ACIAPP018,EIW_AP_ODI_WKL,EIW_AP_ODI_L,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh APWKLY_GI,omatic,B03ACIAPP017#EIW_OPPINIT_AP_W.EIW_OPPINIT_AP,EIW_AP_ODIWKL
278,B03ACIAPP019,EIW_TREND_W_AP,EIW_TREND_LOAD_DM_AP,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh APTREND_WK,omatic,EIW_TREND_AP,EIW_TREND_WAP
270,B03ACIAPP018,EIW_WSAI_SWP_AP,EIW_SCED_SWP_LOAD_AP,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh APSCED_SWP,omatic,B03ACIAPP019#EIW_PST_SWP_W_AP.EIW_SCED_SWP_AP,EIW_WSAI_SWPAP
276,B03ACIAPP018,EIW_WSAI_SND_AP,EIW_SCED_SND_LOAD_AP,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh APSCED_SND,omatic,B03ACIAPP019#EIW_PST_SND_W_AP.EIW_SCED_SND_AP,EIW_WSAI_SNDAP
281,B03ACIAPP018,EIW_WSAI_SHW_AP,EIW_SCED_SYSHW_LOAD_AP,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh APSCED_SHW,omatic,B03ACIAPP019#EIW_PST_SHW_W_AP.EIW_SCED_SYSHW_AP,EIW_WSAI_SHWAP
272,B03ACIAPP018,EIW_WSAI_IBU_AP,EIW_SCED_IBU_LOAD_AP,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh APSCED_IBU,omatic,B03ACIAPP019#EIW_PST_IBU_W_AP.EIW_SCED_IBU_AP,EIW_WSAI_IBUAP
271,B03ACIAPP018,EIW_WSAI_GTS_AP,EIW_SCED_GTS_LOAD_AP,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh APSCED_GTS,omatic,B03ACIAPP019#EIW_PST_GTS_W_AP.EIW_SCED_GTS_AP,EIW_WSAI_GTSAP
282,B03ACIAPP018,EIW_WSAI_GBS_AP,EIW_SCED_GBS_LOAD_AP,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh APSCED_GBS,omatic,B03ACIAPP019#EIW_PST_GBS_W_AP.EIW_SCED_GBS_AP,EIW_WSAI_GBSAP
257,B03ACIAPP018,EIW_AP_QTRSOL,EIW_SOL_LOAD_AP,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh APADPM_FRI,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AP_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE",EIW_APQTRSOL
263,B03ACIAPP018,EIW_GESA_HIST_AP,EIW_13WK_LD_ESA_AP,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh 13WK_AP,omatic,B03ACIAPP018#EIW_GESA_HIST_AP.EIW_13WK_PA_ESA_AP,EIW_GESA_HISTAP
264,B03ACIAPP018,EIW_GESA_HIST_AP,EIW_13WK_PD_ESA_AP,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/PART_WORK/EDGEDM.THIRTEEN_WK_DTL_INITV_DETACH_AP.sh,omatic,B03ACIAPP018#EIW_GESA_HIST_AP.EIW_13WK_LD_ESA_AP,EIW_GESA_HISTAP
262,B03ACIAPP018,EIW_GESA_HIST_AP,EIW_13WK_PA_ESA_AP,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/PART_WORK/EDGEDM.THIRTEEN_WK_DTL_INITV_ATTACH_AP.sh,omatic,B03ACIAPP017#EIW_G_HIST_AP.EIW_GI_13W_T_AP,EIW_GESA_HISTAP
284,B03ACIAPP027,EIW_DNMC_CUBE_AP,EIW_SYSHW_TRIG_UPDATE_AP,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/bin/eodtrigger_syshw_cube.sh AP,omatic,B03ACIAPP027#EIW_DNMC_CUBE_AP.EIW_SCED_SYSHW_CACHE_AP,EIW_DNMC_CUBEAP
293,B03ACIAPP027,EIW_DNMC_CUBE_AP,EIW_SND_TRIG_UPDATE_AP,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/bin/eodtrigger_snd_cube.sh AP,omatic,B03ACIAPP027#EIW_SCED_SND_CACHE_AP,EIW_DNMC_CUBEAP
286,B03ACIAPP027,EIW_DNMC_CUBE_AP,EIW_GBS_TRIG_UPDATE_AP,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/bin/eodtrigger_sced_cube.sh AP,omatic,B03ACIAPP027#EIW_DNMC_CUBE_AP.EIW_SCED_GBS_CACHE_AP,EIW_DNMC_CUBEAP
280,B03ACIAPP027,EIW_DNMC_CUBE_AP,EIW_PAC_TRIG_UPDATE_AP,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/bin/eodtrigger_pac_cube.sh AP,omatic,B03ACIAPP027#EIW_PAC_CUBE_AP,EIW_DNMC_CUBEAP
283,B03ACIAPP027,EIW_DNMC_CUBE_AP,EIW_IBU_TRIG_UPDATE_AP,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/bin/eodtrigger_ibu_cube.sh AP,omatic,B03ACIAPP027#EIW_SCED_IBU_CACHE_AP,EIW_DNMC_CUBEAP
285,B03ACIAPP027,EIW_DNMC_CUBE_AP,EIW_GTS_TRIG_UPDATE_AP,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/bin/eodtrigger_gts_cube.sh AP,omatic,B03ACIAPP027#EIW_DNMC_CUBE_AP.EIW_SCED_GTS_CACHE_AP,EIW_DNMC_CUBEAP
301,B03ACIAPP018,EIW_HIS_FACT_EM,EIW_HIS_FVLK_P_EM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/TWS/trim/HistPart_FV_LOOKAHEAD_EM.sh,omatic,B03ACIAPP019#EIW_DSPM_WKLY_EM.EIW_DS_PM_W_EM,EIW_HIS_FACTEM
334,B03ACIAPP018,EIW_HIS_FACT_AM,EIW_HIS_FVLK_P_AM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/TWS/trim/HistPart_FV_LOOKAHEAD_AM.sh,omatic,B03ACIAPP019#EIW_DSPM_WKLY_AM.EIW_DS_PM_W_AM,EIW_HIS_FACTAM
298,B03ACIAPP018,EIW_PWP_EM_LOAD,EIW_PWP_EM_OMATIC_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh PWP_EM,omatic,B03ACIAPP019#EIW_P2C_W_30.EIW_PWP_30,EIW_PWP_EMLOAD
333,B03ACIAPP018,EIW_P2V_AM_LOAD,EIW_P2V_AM_OMATIC_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh P2V_AM,omatic,B03ACIAPP018#/db2/db2load5/data/Datastage/Trigger/p2v_process_AM.done,EIW_P2V_AMLOAD
331,B03ACIAPP018,EIW_P2E_AM_LOAD,EIW_P2E_AM_OMATIC_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh P2E_AM,omatic,B03ACIAPP018#/db2/db2load5/data/Datastage/Trigger/p2e_process_AM.done,EIW_P2E_AMLOAD
311,B03ACIAPP018,EIW_WESA_HIST_EM,EIW_WKLY_LOAD_HIST_ESA_EM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh HIS_WKLYEM,omatic,B03ACIAPP018#EIW_WESA_HIST_EM.EIW_PM_HIST_ADD_P_EM,EIW_WESA_HISTEM
310,B03ACIAPP018,EIW_WESA_HIST_EM,EIW_GI_HIST_L_ESA_EM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh HISTGI_EM,omatic,"B03ACIAPP017#EIW_G_HIST_EM.EIW_GI_HIST_T_EM,B03ACIAPP018#EIW_WESA_HIST_EM.EIW_PM_HIST_ADD_P_EM",EIW_WESA_HISTEM
302,B03ACIAPP018,EIW_HIS_FACT_EM,EIW_HIS_FACT_LOAD_EM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh HIS_FACTEM,omatic,B03ACIAPP018#EIW_HIS_FVLK_P_EM,EIW_HIS_FACTEM
335,B03ACIAPP018,EIW_HIS_FACT_AM,EIW_HIS_FACT_LOAD_AM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh HIS_FACTAM,omatic,B03ACIAPP018#EIW_HIS_FVLK_P_AM,EIW_HIS_FACTAM
299,B03ACIAPP018,EIW_EM_WKLY_LOAD,EIW_COB_LOAD_EM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh EMWKLY_DLY,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_30_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE,B03ACIAPP018#EIW_EM_DLY_LOAD.EIW_EODEM_DOWN",EIW_EM_WKLYLOAD
307,B03ACIAPP018,EIW_WSAI_SWP_EM,EIW_SCED_SWP_LOAD_EM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh EMSCED_SWP,omatic,B03ACIAPP019#EIW_PST_SWP_W_30.EIW_SCED_SWP_30,EIW_WSAI_SWPEM
312,B03ACIAPP018,EIW_WSAI_SND_EM,EIW_SCED_SND_LOAD_EM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh EMSCED_SND,omatic,B03ACIAPP019#EIW_PST_SND_W_30.EIW_SCED_SND_30,EIW_WSAI_SNDEM
317,B03ACIAPP018,EIW_WSAI_SHW_EM,EIW_SCED_SYSHW_LOAD_EM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh EMSCED_SHW,omatic,B03ACIAPP019#EIW_PST_SHW_W_30.EIW_SCED_SYSHW_30,EIW_WSAI_SHWEM
306,B03ACIAPP018,EIW_WSAI_GTS_EM,EIW_SCED_GTS_LOAD_EM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh EMSCED_GTS,omatic,B03ACIAPP019#EIW_PST_GTS_W_30.EIW_SCED_GTS_30,EIW_WSAI_GTSEM
314,B03ACIAPP018,EIW_WSAI_GBS_EM,EIW_SCED_GBS_LOAD_EM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh EMSCED_GBS,omatic,B03ACIAPP019#EIW_PST_GBS_W_30.EIW_SCED_GBS_30,EIW_WSAI_GBSEM
297,B03ACIAPP018,EIW_EM_QTRSOL,EIW_SOL_LOAD_EM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh EMADPM_FRI,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_30_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE",EIW_EMQTRSOL
325,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE84_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh ARDE84,omatic,B03ACIAPP018#/db2/db2load1/data/ARDE/data_test/group_arde84_ready_to_load,EIW_DMARDELOAD
322,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE04_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh ARDE04,omatic,/db2/db2load1/data/ARDE/data_test/group_arde04_ready_to_load,EIW_DMARDELOAD
327,B03ACIAPP018,EIW_AM_ODI_WKL,EIW_AM_ODI_L,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh AMWKLY_GI,omatic,B03ACIAPP017#EIW_OPPINIT_AM_W.EIW_OPPINIT_AM,EIW_AM_ODIWKL
337,B03ACIAPP018,EIW_WSAI_SWP_AM,EIW_SCED_SWP_LOAD_AM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh AMSCED_SWP,omatic,B03ACIAPP019#EIW_PST_SWP_W_AM.EIW_SCED_SWP_AM,EIW_WSAI_SWPAM
336,B03ACIAPP018,EIW_WSAI_GTS_AM,EIW_SCED_GTS_LOAD_AM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh AMSCED_GTS,omatic,B03ACIAPP019#EIW_PST_GTS_W_AM.EIW_SCED_GTS_AM,EIW_WSAI_GTSAM
304,B03ACIAPP018,EIW_GESA_HIST_EM,EIW_13WK_LD_ESA_EM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh 13WK_EM,omatic,B03ACIAPP018#EIW_GESA_HIST_EM.EIW_13WK_PA_ESA_EM,EIW_GESA_HISTEM
329,B03ACIAPP018,EIW_GESA_HIST_AM,EIW_13WK_LD_ESA_AM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh 13WK_AM,omatic,B03ACIAPP018#EIW_GESA_HIST_AM.EIW_13WK_PA_ESA_AM,EIW_GESA_HISTAM
330,B03ACIAPP018,EIW_GESA_HIST_AM,EIW_13WK_PD_ESA_AM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/PART_WORK/EDGEDM.THIRTEEN_WK_DTL_INITV_DETACH_AM.sh,omatic,B03ACIAPP018#EIW_GESA_HIST_AM.EIW_13WK_LD_ESA_AM,EIW_GESA_HISTAM
305,B03ACIAPP018,EIW_GESA_HIST_EM,EIW_13WK_PD_ESA_EM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/PART_WORK/EDGEDM.THIRTEEN_WK_DTL_INITV_DETACH_30.sh,omatic,B03ACIAPP018#EIW_GESA_HIST_EM.EIW_13WK_LD_ESA_EM,EIW_GESA_HISTEM
303,B03ACIAPP018,EIW_GESA_HIST_EM,EIW_13WK_PA_ESA_EM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/PART_WORK/EDGEDM.THIRTEEN_WK_DTL_INITV_ATTACH_30.sh,omatic,B03ACIAPP017#EIW_G_HIST_EM.EIW_GI_13W_T_EM,EIW_GESA_HISTEM
321,B03ACIAPP027,EIW_DNMC_CUBE_EM,EIW_SND_TRIG_UPDATE_EM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/bin/eodtrigger_snd_cube.sh EM,omatic,B03ACIAPP027#EIW_SCED_SND_CACHE_EM,EIW_DNMC_CUBEEM
315,B03ACIAPP018,EIW_EM_WKLY_LOAD,EIW_EODEM_W_UP,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/bin/eodtrigger.sh EM UP WEEKLY,omatic,"B03ACIAPP018#EIW_EM_DLY_LOAD.EIW_DLY_OPP_STAR_LOAD_EM,B03ACIAPP018#EIW_EM_DLY_LOAD.EIW_EODEM_DOWN,B03ACIAPP018#EIW_EM_LOAD.EIW_DAILY_LOAD_EM,B03ACIAPP018#EIW_WEEKLY_LOAD_EM",EIW_EM_WKLYLOAD
316,B03ACIAPP027,EIW_DNMC_CUBE_EM,EIW_PAC_TRIG_UPDATE_EM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/bin/eodtrigger_pac_cube.sh EM,omatic,B03ACIAPP027#EIW_PAC_CUBE_EM,EIW_DNMC_CUBEEM
320,B03ACIAPP027,EIW_DNMC_CUBE_EM,EIW_IBU_TRIG_UPDATE_EM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/bin/eodtrigger_ibu_cube.sh EM,omatic,B03ACIAPP027#EIW_SCED_IBU_CACHE_EM,EIW_DNMC_CUBEEM
341,B03ACIAPP018,EIW_WESA_HIST_AM,EIW_WKLY_LOAD_HIST_ESA_AM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh HIS_WKLYAM,omatic,B03ACIAPP018#EIW_WESA_HIST_AM.EIW_PM_HIST_ADD_P_AM,EIW_WESA_HISTAM
342,B03ACIAPP018,EIW_WESA_HIST_AM,EIW_GI_HIST_L_ESA_AM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh HISTGI_AM,omatic,"B03ACIAPP017#EIW_G_HIST_AM.EIW_GI_HIST_T_AM,B03ACIAPP018#EIW_WESA_HIST_AM.EIW_PM_HIST_ADD_P_AM",EIW_WESA_HISTAM
359,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE55_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh ARDE55,omatic,/db2/db2load1/data/ARDE/data_test/group_arde55_ready_to_load,EIW_DMARDELOAD
352,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE07_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh ARDE07,omatic,/db2/db2load1/data/ARDE/data_test/group_arde07_ready_to_load,EIW_DMARDELOAD
348,B03ACIAPP019,EIW_TREND_W_AM,EIW_TREND_LOAD_DM_AM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh AMTREND_WK,omatic,"EIW_TREND_AM,",EIW_TREND_WAM
339,B03ACIAPP018,EIW_WSAI_SND_AM,EIW_SCED_SND_LOAD_AM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh AMSCED_SND,omatic,B03ACIAPP019#EIW_PST_SND_W_AM.EIW_SCED_SND_AM,EIW_WSAI_SNDAM
345,B03ACIAPP018,EIW_WSAI_SHW_AM,EIW_SCED_SYSHW_LOAD_AM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh AMSCED_SHW,omatic,B03ACIAPP019#EIW_PST_SHW_W_AM.EIW_SCED_SYSHW_AM,EIW_WSAI_SHWAM
338,B03ACIAPP018,EIW_WSAI_IBU_AM,EIW_SCED_IBU_LOAD_AM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh AMSCED_IBU,omatic,B03ACIAPP019#EIW_PST_IBU_W_AM.EIW_SCED_IBU_AM,EIW_WSAI_IBUAM
343,B03ACIAPP018,EIW_WSAI_GBS_AM,EIW_SCED_GBS_LOAD_AM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/cdw/submit_PM.sh AMSCED_GBS,omatic,B03ACIAPP019#EIW_PST_GBS_W_AM.EIW_SCED_GBS_AM,EIW_WSAI_GBSAM
353,B03ACIAPP027,EIW_DNMC_CUBE_AM,EIW_SND_TRIG_UPDATE_AM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/bin/eodtrigger_snd_cube.sh AM,omatic,B03ACIAPP027#EIW_SCED_SND_CACHE_AM,EIW_DNMC_CUBEAM
346,B03ACIAPP018,EIW_AM_WKLY_LOAD,EIW_EODAM_W_UP,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/bin/eodtrigger.sh AM UP WEEKLY,omatic,"B03ACIAPP018#EIW_AM_DLY_LOAD.EIW_DLY_OPP_STAR_LOAD_AM,B03ACIAPP018#EIW_AM_DLY_LOAD.EIW_EODAM_DOWN,B03ACIAPP018#EIW_AM_LOAD.EIW_DAILY_LOAD_AM,B03ACIAPP018#EIW_WEEKLY_LOAD_AM",EIW_AM_WKLYLOAD
347,B03ACIAPP027,EIW_DNMC_CUBE_AM,EIW_PAC_TRIG_UPDATE_AM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/bin/eodtrigger_pac_cube.sh AM,omatic,B03ACIAPP027#EIW_PAC_CUBE_AM,EIW_DNMC_CUBEAM
354,B03ACIAPP027,EIW_DNMC_CUBE_AM,EIW_IBU_TRIG_UPDATE_AM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/bin/eodtrigger_ibu_cube.sh AM,omatic,B03ACIAPP027#EIW_SCED_IBU_CACHE_AM,EIW_DNMC_CUBEAM
358,B03ACIAPP027,EIW_DNMC_CUBE_AM,EIW_GTS_TRIG_UPDATE_AM,B03ACIAPP018.ahe.boulder.ibm.com,,/home/omatic/bin/eodtrigger_gts_cube.sh AM,omatic,B03ACIAPP027#EIW_DNMC_CUBE_AM.EIW_SCED_GTS_CACHE_AM,EIW_DNMC_CUBEAM
372,B03ACIAPP019,EIW_CUST_STAR_AM,EIW_CUST_STAR_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/home/dsadm/AscentialCallScriptDir/ExecuteCUSTCOV_DELTA_SEQ_DSJob.sh CUSTCOV_DELTA_SEQ_AM,dsadm1,"B03ACIAPP017#EIW_DPROP_LOAD3.EIW_APPLY_NET5,B03ACIAPP017#EIW_PM_DLY_EM.EIW_PM_DLYHANDOFF,B03ACIAPP017#EIW_PM_WKLY_EM.EIW_PM_WKLYHANDOFF,B03ACIAPP019#EIW_SWP_DLY_EM.EIW_SWP_EM,B03ACIAPP019#EIW_SWP_GPE_EM.EIW_SWP_GPE_EM",EIW_CUST_STARAM
355,B03ACIAPP018,EIW_SRV_WKLYCOPY,EIW_CP_PRIOR_WKLY_SRV,B03ACIAPP018.ahe.boulder.ibm.com,,/db2/db2load1/O_MATIC/023/WWSOURCE/SRV_OPP_DTL_WKLY_FACT.sh,omatic,-,EIW_SRVWKLYCOPY
357,B03ACIAPP018,EIW_WKLY_COPY,EIW_TWOWEEK_CUSTOMER,B03ACIAPP018.ahe.boulder.ibm.com,,/db2/db2load1/O_MATIC/023/WWSOURCE/EDGEDM.TWOWEEK_CUSTOMER.sh,omatic,-,EIW_WKLYCOPY
356,B03ACIAPP018,EIW_WKLY_COPY,EIW_CP_PRIOR_WKLY_INITV,B03ACIAPP018.ahe.boulder.ibm.com,,/db2/db2load1/O_MATIC/023/WWSOURCE/CP_PRIOR_WKLY_INITV.sh,omatic,-,EIW_WKLYCOPY
368,B03ACIAPP019,EIW_CUST_STAR_AP,EIW_BMSIW_PULL,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh ESADEV MASTER_GBS_TOP_ACCT_SEQ,dsadm1,B03ACIAPP017#EIW_DPROP_LOAD1.EIW_APPLY_NET1,EIW_CUST_STARAP
371,B03ACIAPP019,EIW_CCMS_CFDM1,EIW_CCMS_CFDM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSJob.sh ESADEV SEQ_CCMS_CONFORM_DM,dsadm1,B03ACIAPP019#EIW_CCMS_LOAD1.EIW_CCMS_LOAD,EIW_CCMSCFDM1
361,B03ACIAPP027,EIW_DNMC_CUBE_EM,EIW_GTS_TRIG_UPDATE_EM,B03ACIAPP018.ahe.boulder.ibm.com,"",/home/omatic/bin/eodtrigger_gts_cube.sh EM,omatic,EIW_SCED_GTS_CACHE_EM,EIW_DNMC_CUBEEM
360,B03ACIAPP027,EIW_DNMC_CUBE_EM,EIW_SYSHW_TRIG_UPDATE_EM,B03ACIAPP018.ahe.boulder.ibm.com,"",/home/omatic/bin/eodtrigger_syshw_cube.sh EM,omatic,EIW_SCED_SYSHW_CACHE_EM,EIW_DNMC_CUBEEM
362,B03ACIAPP027,EIW_DNMC_CUBE_AM,EIW_SYSHW_TRIG_UPDATE_AM,B03ACIAPP018.ahe.boulder.ibm.com,"",/home/omatic/bin/eodtrigger_syshw_cube.sh AM,omatic,EIW_SCED_SYSHW_CACHE_AM,EIW_DNMC_CUBEAM
