Server run,workstation,stream,job,dependency,schedule,ET,user,script
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE04_LOAD,/db2/db2load1/data/ARDE/data_test/group_arde04_ready_to_load,wed,00:24:49,omatic,/home/omatic/cdw/submit_PM.sh ARDE04
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE05_LOAD,/db2/db2load1/data/ARDE/data_test/group_arde05_ready_to_load,thu,00:36:31,omatic,/home/omatic/cdw/submit_PM.sh ARDE05
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE07_LOAD,/db2/db2load1/data/ARDE/data_test/group_arde07_ready_to_load,thu,00:00:10,omatic,/home/omatic/cdw/submit_PM.sh ARDE07
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE52_LOAD,/db2/db2load1/data/ARDE/data_test/group_arde52_ready_to_load,wed,00:00:05,omatic,/home/omatic/cdw/submit_PM.sh ARDE52
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE55_LOAD,/db2/db2load1/data/ARDE/data_test/group_arde55_ready_to_load,thu,00:10:39,omatic,/home/omatic/cdw/submit_PM.sh ARDE55
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP017,EIW_EM_DLY_LOAD,EIW_EODEM_DOWN,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_30_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE","mon,tue,wed,thu,fri",00:00:00,omatic,/home/omatic/bin/eodtrigger.sh EM DOWN
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP017,EIW_EM_QTRSOL,EIW_SOL_LOAD_EM,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_30_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE",wed,00:00:05,omatic,/home/omatic/cdw/submit_PM.sh EMADPM_FRI
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_EM_DLY_LOAD,EIW_EODEM_DOWN,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_30_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE","mon,tue,wed,thu,fri",00:00:01,omatic,/home/omatic/bin/eodtrigger.sh EM DOWN
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_EM_QTRSOL,EIW_SOL_LOAD_EM,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_30_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE",wed,00:00:10,omatic,/home/omatic/cdw/submit_PM.sh EMADPM_FRI
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP017,EIW_EM_DLY_LOAD,EIW_DLY_OPP_STAR_LOAD_EM,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_30_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_DM_30_DONE,B03ACIAPP019#EIW_EODEM_DOWN","mon,tue,wed,thu,fri",00:04:08,omatic,/home/omatic/cdw/submit_PM.sh EMDAILY
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_EM_DLY_LOAD,EIW_DLY_OPP_STAR_LOAD_EM,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_30_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_DM_30_DONE,B03ACIAPP019#EIW_SWGOPPC_D_30.EIW_SWGOPPC_30,B03ACIAPP018#EIW_EODEM_DOWN","mon,tue,wed,thu,fri",00:05:35,omatic,/home/omatic/cdw/submit_PM.sh EMDAILY
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP017,EIW_EM_WKLY_LOAD,EIW_COB_LOAD_EM,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_30_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE,B03ACIAPP017#EIW_EM_DLY_LOAD.EIW_EODEM_DOWN",wed,00:02:07,omatic,/home/omatic/cdw/submit_PM.sh EMWKLY_DLY
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_EM_WKLY_LOAD,EIW_COB_LOAD_EM,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_30_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE,B03ACIAPP018#EIW_EM_DLY_LOAD.EIW_EODEM_DOWN",wed,00:03:47,omatic,/home/omatic/cdw/submit_PM.sh EMWKLY_DLY
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP017,EIW_AM_DLY_LOAD,EIW_EODAM_DOWN,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AM_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE","mon,tue,wed,thu,fri",00:00:00,omatic,/home/omatic/bin/eodtrigger.sh AM DOWN
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP017,EIW_AM_QTRSOL,EIW_SOL_LOAD_AM,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AM_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE",wed,00:00:10,omatic,/home/omatic/cdw/submit_PM.sh AMADPM_FRI
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_AM_DLY_LOAD,EIW_EODAM_DOWN,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AM_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE","mon,tue,wed,thu,fri",00:00:01,omatic,/home/omatic/bin/eodtrigger.sh AM DOWN
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_AM_QTRSOL,EIW_SOL_LOAD_AM,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AM_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE",wed,00:00:16,omatic,/home/omatic/cdw/submit_PM.sh AMADPM_FRI
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP017,EIW_AM_DLY_LOAD,EIW_DLY_OPP_STAR_LOAD_AM,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AM_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_DM_AM_DONE,B03ACIAPP017#EIW_EODAM_DOWN,B03ACIAPP017#EIW_EODAM_UP","mon,tue,wed,thu,fri",00:05:22,omatic,/home/omatic/cdw/submit_PM.sh AMDAILY
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_AM_DLY_LOAD,EIW_DLY_OPP_STAR_LOAD_AM,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AM_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_DM_AM_DONE,B03ACIAPP019#EIW_SWGOPPC_D_AM.EIW_SWGOPPC_AM,B03ACIAPP018#EIW_EODAM_DOWN","mon,tue,wed,thu,fri",00:05:33,omatic,/home/omatic/cdw/submit_PM.sh AMDAILY
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP017,EIW_AM_WKLY_LOAD,EIW_COB_LOAD_AM,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AM_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE,B03ACIAPP017#EIW_AM_DLY_LOAD.EIW_EODAM_DOWN",wed,00:04:22,omatic,/home/omatic/cdw/submit_PM.sh AMWKLY_DLY
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_AM_WKLY_LOAD,EIW_COB_LOAD_AM,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AM_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE,B03ACIAPP018#EIW_AM_DLY_LOAD.EIW_EODAM_DOWN",wed,00:06:23,omatic,/home/omatic/cdw/submit_PM.sh AMWKLY_DLY
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP017,EIW_AP_DLY_LOAD,EIW_EODAP_DOWN,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AP_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE","mon,tue,wed,thu,fri",00:00:00,omatic,/home/omatic/bin/eodtrigger.sh AP DOWN
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP017,EIW_AP_QTRSOL,EIW_SOL_LOAD_AP,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AP_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE",wed,00:00:05,omatic,/home/omatic/cdw/submit_PM.sh APADPM_FRI
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_AP_DLY_LOAD,EIW_EODAP_DOWN,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AP_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE","mon,tue,wed,thu,fri",00:00:02,omatic,/home/omatic/bin/eodtrigger.sh AP DOWN
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_AP_QTRSOL,EIW_SOL_LOAD_AP,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AP_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE",wed,00:00:10,omatic,/home/omatic/cdw/submit_PM.sh APADPM_FRI
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_AP_DLY_LOAD,EIW_DLY_OPP_STAR_LOAD_AP,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AP_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_DM_AP_DONE,B03ACIAPP019#EIW_SWGOPPC_D_AP.EIW_SWGOPPC_APExternal,Job,Dependency,B03ACIAPP018#EIW_EODAP_DOWNInternal,Job,Dependency","mon,tue,wed,thu,fri",00:17:20,omatic,/home/omatic/cdw/submit_PM.sh APDAILY
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP017,EIW_AP_WKLY_LOAD,EIW_COB_LOAD_AP,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AP_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE,B03ACIAPP017#EIW_AP_DLY_LOAD.EIW_EODAP_DOWN",wed,00:02:47,omatic,/home/omatic/cdw/submit_PM.sh APWKLY_DLY
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_AP_WKLY_LOAD,EIW_COB_LOAD_AP,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AP_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE,B03ACIAPP018#EIW_AP_DLY_LOAD.EIW_EODAP_DOWN",wed,00:02:57,omatic,/home/omatic/cdw/submit_PM.sh APWKLY_DLY
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP017,EIW_AP_DLY_LOAD,EIW_DLY_OPP_STAR_LOAD_AP,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AP_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE,db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_DM_AP_DONE,B03ACIAPP017#B03ACIAPP017EIW_EODAP_DOWN","mon,tue,wed,thu,fri",00:12:06,omatic,/home/omatic/cdw/submit_PM.sh APDAILY
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_SWP_GPE_EM,EIW_SWP_GPE_EM,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE_ESA,","mon,tue,wed,thu,fri",00:04:25,dsadm,/home/dsadm/AscentialCallScriptDir/RUN_GPE_FEED.sh sqrCLOSED_OPP_EU
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_SWGOPPC_D_30,EIW_SWGOPPC_30,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE_ESA,,","mon,tue,wed,thu,fri",00:01:37,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 EIWOS SQ_SWG_OPP_DAILY_CALC
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_ESA_DLY_30,EIW_ESA_CON_30,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE_ESA,B03ACIAPP019#EIW_ESA_XFM_30","mon,tue,wed,thu,fri",00:20:20,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 EIWOS SC_CONFORM_ESA_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_ESA_WKLY_30,EIW_ESA_CON_WK_30,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE_ESA,B03ACIAPP019#EIW_ESA_XFM_30",wed,00:22:56,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 EIWOS SC_CONFORM_ESA_SEQ_wed_only
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_CUBEOPP_30_W,EIW_CUBEOPPTY_30,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE_ESA,B03ACIAPP019#EIW_OPPDTLC_30","mon,tue,wed,thu,fri",00:03:59,dsadm,/db2/db2load1/data/Ascential/BI3/Scripts/RunBI3Job.sh 30 BI3 CUBE_OPPORTUNITY_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_OPPDTLC_30,EIW_OPPDTLC_30_CMF1_30,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE_ESA,B03ACIAPP019#EIW_W_ROGUE_30,","mon,tue,wed,thu,fri",00:02:10,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 EIWOS COMPONENT_METRIC_FACT_INITV_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_OPPDTLC_30,EIW_OPPDTLC_30_ODEC1_30,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE_ESA,B03ACIAPP019#EIW_W_ROGUE_30,","mon,tue,wed,thu,fri",00:01:46,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 EIWOS OPP_DTL_EIW_CALC_INITV_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_SWP_GPE_AM,EIW_SWP_GPE_AM,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE_ESA,","mon,tue,wed,thu,fri",00:04:26,dsadm,/home/dsadm/AscentialCallScriptDir/RUN_GPE_FEED.sh sqrCLOSED_OPP_AM
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_W_ROGUE_AM,EIW_W_ROGUE_AM,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE_ESA,",wed,00:08:08,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM EIWOS ROGUE_WEEKLY_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_SWGOPPC_D_AM,EIW_SWGOPPC_AM,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE_ESA,,","mon,tue,wed,thu,fri",00:01:56,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM EIWOS SQ_SWG_OPP_DAILY_CALC
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_ESA_DLY_AM,EIW_ESA_CON_AM,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE_ESA,B03ACIAPP019#EIW_ESA_XFM_AM","mon,tue,wed,thu,fri",00:20:02,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM EIWOS SC_CONFORM_ESA_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_ESA_WKLY_AM,EIW_ESA_CON_WK_AM,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE_ESA,B03ACIAPP019#EIW_ESA_XFM_AM",wed,00:31:16,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM EIWOS SC_CONFORM_ESA_SEQ_wed_only
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_ESA_DLY_AP,EIW_ESA_CON_AP,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE_ESA,B03ACIAPP019#EIW_ESA_XFM_AP","mon,tue,wed,thu,fri",00:21:40,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP EIWOS SC_CONFORM_ESA_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_TOS_AM,EIW_TYPE_OF_SALE_AM,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE_ESA,B03ACIAPP019#EIW_OPPDTLC_AM,",wed,00:02:59,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM PREDICTIVE_ANALYTICS TOS_MASTER_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_CUBEOPP_AM_W,EIW_CUBEOPPTY_AM,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE_ESA,B03ACIAPP019#EIW_OPPDTLC_AM,B03ACIAPP019#EIW_ESA_DLY_AM.EIW_ESA_CON_AM,B03ACIAPP019#EIW_ESA_WKLY_AM.EIW_ESA_CON_WK_AM","mon,tue,wed,thu,fri",00:03:57,dsadm,/db2/db2load1/data/Ascential/BI3/Scripts/RunBI3Job.sh AM BI3 CUBE_OPPORTUNITY_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_OPPDTLC_AM,EIW_OPPDTLC_AM_CMF1_AM,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE_ESA,B03ACIAPP019#EIW_W_ROGUE_AM,","mon,tue,wed,thu,fri",00:02:10,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM EIWOS COMPONENT_METRIC_FACT_INITV_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_OPPDTLC_AM,EIW_OPPDTLC_AM_ODEC1_AM,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE_ESA,B03ACIAPP019#EIW_W_ROGUE_AM,","mon,tue,wed,thu,fri",00:01:41,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM EIWOS OPP_DTL_EIW_CALC_INITV_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_SWP_GPE_AP,EIW_SWP_GPE_AP,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE_ESA,","mon,tue,wed,thu,fri",00:05:22,dsadm,/home/dsadm/AscentialCallScriptDir/RUN_GPE_FEED.sh sqrCLOSED_OPP_AP
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_W_ROGUE_AP,EIW_W_ROGUE_AP,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE_ESA,",wed,00:07:40,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP EIWOS ROGUE_WEEKLY_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_SWGOPPC_D_AP,EIW_SWGOPPC_AP,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE_ESA,,","mon,tue,wed,thu,fri",00:02:43,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP EIWOS SQ_SWG_OPP_DAILY_CALC
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_ESA_WKLY_AP,EIW_ESA_CON_WK_AP,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE_ESA,B03ACIAPP019#EIW_ESA_XFM_AP",wed,00:23:30,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP EIWOS SC_CONFORM_ESA_SEQ_wed_only
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_TOS_AP,EIW_TYPE_OF_SALE_AP,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE_ESA,B03ACIAPP019#EIW_OPPDTLC_AP,,",wed,00:01:45,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP PREDICTIVE_ANALYTICS TOS_MASTER_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_CUBEOPP_AP_W,EIW_CUBEOPPTY_AP,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE_ESA,B03ACIAPP019#EIW_OPPDTLC_AP,B03ACIAPP019#EIW_ESA_DLY_AP.EIW_ESA_CON_AP,B03ACIAPP019#EIW_ESA_WKLY_AP.EIW_ESA_CON_WK_AP","mon,tue,wed,thu,fri",00:04:10,dsadm,/db2/db2load1/data/Ascential/BI3/Scripts/RunBI3Job.sh AP BI3 CUBE_OPPORTUNITY_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_OPPDTLC_AP,EIW_OPPDTLC_AP_CMF1_AP,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE_ESA,B03ACIAPP019#EIW_W_ROGUE_AP,","mon,tue,wed,thu,fri",00:03:19,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP EIWOS COMPONENT_METRIC_FACT_INITV_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_OPPDTLC_AP,EIW_OPPDTLC_AP_ODEC1_AP,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE_ESA,B03ACIAPP019#EIW_W_ROGUE_AP,","mon,tue,wed,thu,fri",00:02:44,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP EIWOS OPP_DTL_EIW_CALC_INITV_SEQ
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP017,EIW_REF_LOAD,EIW_REF_OMATIC_LOAD,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE,B03ACIAPP017#EIW_AP_DLY_LOAD.EIW_EODAP_DOWN","mon,tue,wed,thu,fri",00:00:41,omatic,/home/omatic/cdw/submit_PM.sh REFDAILY
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_ESA_DLY_30,EIW_ESA_STG_30,/db2/db2load1/data/Ascential/VITALITY/FLAG/SC_STAGING_30_DONE,"mon,tue,thu,fri",00:06:50,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 EIWOS SC_EXTRACT_ALL_ESA_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_ESA_WKLY_30,EIW_ESA_STG_WK_30,/db2/db2load1/data/Ascential/VITALITY/FLAG/SC_STAGING_30_DONE,wed,00:07:03,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 EIWOS SC_EXTRACT_ALL_ESA_SEQ_wed_only
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_ESA_DLY_AM,EIW_ESA_STG_AM,/db2/db2load1/data/Ascential/VITALITY/FLAG/SC_STAGING_AM_DONE,"mon,tue,wed,thu,fri",00:06:38,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM EIWOS SC_EXTRACT_ALL_ESA_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_ESA_WKLY_AM,EIW_ESA_STG_WK_AM,/db2/db2load1/data/Ascential/VITALITY/FLAG/SC_STAGING_AM_DONE,wed,00:06:58,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM EIWOS SC_EXTRACT_ALL_ESA_SEQ_wed_only
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_ESA_DLY_AP,EIW_ESA_STG_AP,/db2/db2load1/data/Ascential/VITALITY/FLAG/SC_STAGING_AP_DONE,"mon,tue,wed,thu,fri",00:28:15,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP EIWOS SC_EXTRACT_ALL_ESA_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_ESA_WKLY_AP,EIW_ESA_STG_WK_AP,/db2/db2load1/data/Ascential/VITALITY/FLAG/SC_STAGING_AP_DONE,wed,00:05:36,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP EIWOS SC_EXTRACT_ALL_ESA_SEQ_wed_only
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP017,EIW_ORG_EXPLOAD,EIW_ORG_MVS_EXP,/db2/db2load3/downstream/OrgData/ORG.TRIG,sun,00:21:32,aixdba2,/home/aixdba2/orgref/or1dm/export_orgtables_from_MVS.sh
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP017,EIW_PDA_ARDELOAD,EIW_PDA_ARDE01_LOAD,B03ACIAPP017#/db2/db2load1/data/ARDE/data_test/group_arde01_ready_for_pda,"wed,thu",00:01:10,omatic,/home/omatic/cdw/submit_PM.sh ARDE01
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP017,EIW_PDA_ARDELOAD,EIW_PDA_ARDE02_LOAD,B03ACIAPP017#/db2/db2load1/data/ARDE/data_test/group_arde02_ready_for_pda,"wed,thu",00:01:02,omatic,/home/omatic/cdw/submit_PM.sh ARDE02
