SCHEDULE,TABLE,DEL FILE
AMADPM_WK,EDGEDM.OPP_DETAIL_WEEKLY_REVENUE,/db2/db2load1/data/LM/data/wklyrevcurrLM30.del
AMADPM_WK,EDGEDM.OPP_DETAIL_WEEKLY_REVENUE,/db2/db2load1/data/LM/data/wklyrevcurrLMAP.del
APADPM_WK,EDGEDM.OPP_DETAIL_WEEKLY_REVENUE,/db2/db2load1/data/LM/data/wklyrevcurrLM.del
APADPM_WK,EDGEDM.OPP_DETAIL_WEEKLY_REVENUE,/db2/db2load1/data/LM/data/wklyrevcurrLM30.del
APADPM_WK,EDGEDM.OPP_DETAIL_WEEKLY_REVENUE,/db2/db2load1/data/LM/data/wklyrevcurrLMAP.del
EMADPM_WK,EDGEDM.OPP_DETAIL_WEEKLY_REVENUE,/db2/db2load1/data/LM/data/wklyrevcurrLM.del
EMADPM_WK,EDGEDM.OPP_DETAIL_WEEKLY_REVENUE,/db2/db2load1/data/LM/data/wklyrevcurrLM30.del
EMADPM_WK,EDGEDM.OPP_DETAIL_WEEKLY_REVENUE,/db2/db2load1/data/LM/data/wklyrevcurrLMAP.del
AMDAILY_GI,EDGEDM.OPP_DTL_DAILY_INITV,/db2/db2load3/LM/data/30_GROWTH_INITIATIVE.del
AMDAILY_GI,EDGEDM.OPP_DTL_DAILY_INITV,/db2/db2load3/LM/data/AM_GROWTH_INITIATIVE.del
AMDAILY_GI,EDGEDM.OPP_DTL_DAILY_INITV,/db2/db2load3/LM/data/AP_GROWTH_INITIATIVE.del
APDAILY_GI,EDGEDM.OPP_DTL_DAILY_INITV,/db2/db2load3/LM/data/30_GROWTH_INITIATIVE.del
APDAILY_GI,EDGEDM.OPP_DTL_DAILY_INITV,/db2/db2load3/LM/data/AM_GROWTH_INITIATIVE.del
APDAILY_GI,EDGEDM.OPP_DTL_DAILY_INITV,/db2/db2load3/LM/data/AP_GROWTH_INITIATIVE.del
EMDAILY_GI,EDGEDM.OPP_DTL_DAILY_INITV,/db2/db2load3/LM/data/30_GROWTH_INITIATIVE.del
EMDAILY_GI,EDGEDM.OPP_DTL_DAILY_INITV,/db2/db2load3/LM/data/AM_GROWTH_INITIATIVE.del
EMDAILY_GI,EDGEDM.OPP_DTL_DAILY_INITV,/db2/db2load3/LM/data/AP_GROWTH_INITIATIVE.del
AMADPM_DLY,EDGEDM.OPP_DTL_EIW_CALC,/db2/db2load1/data/Ascential/DM/CONFORM.OPP_DTL_EIW_CALC_30.del
AMADPM_DLY,EDGEDM.OPP_DTL_EIW_CALC,/db2/db2load1/data/Ascential/DM/CONFORM.OPP_DTL_EIW_CALC_AM.del
AMADPM_DLY,EDGEDM.OPP_DTL_EIW_CALC,/db2/db2load1/data/Ascential/DM/CONFORM.OPP_DTL_EIW_CALC_AP.del
APADPM_DLY,EDGEDM.OPP_DTL_EIW_CALC,/db2/db2load1/data/Ascential/DM/CONFORM.OPP_DTL_EIW_CALC_30.del
APADPM_DLY,EDGEDM.OPP_DTL_EIW_CALC,/db2/db2load1/data/Ascential/DM/CONFORM.OPP_DTL_EIW_CALC_AM.del
APADPM_DLY,EDGEDM.OPP_DTL_EIW_CALC,/db2/db2load1/data/Ascential/DM/CONFORM.OPP_DTL_EIW_CALC_AP.del
EMADPM_DLY,EDGEDM.OPP_DTL_EIW_CALC,/db2/db2load1/data/Ascential/DM/CONFORM.OPP_DTL_EIW_CALC_30.del
EMADPM_DLY,EDGEDM.OPP_DTL_EIW_CALC,/db2/db2load1/data/Ascential/DM/CONFORM.OPP_DTL_EIW_CALC_AM.del
EMADPM_DLY,EDGEDM.OPP_DTL_EIW_CALC,/db2/db2load1/data/Ascential/DM/CONFORM.OPP_DTL_EIW_CALC_AP.del
HISTGI_AM,EDGEDM.OPP_DTL_HIST_INITV,/db2/db2load3/LM/data/30_GROWTH_INITIATIVE_HIST.del
HISTGI_AM,EDGEDM.OPP_DTL_HIST_INITV,/db2/db2load3/LM/data/AM_GROWTH_INITIATIVE_HIST.del
HISTGI_AM,EDGEDM.OPP_DTL_HIST_INITV,/db2/db2load3/LM/data/AP_GROWTH_INITIATIVE_HIST.del
HISTGI_AP,EDGEDM.OPP_DTL_HIST_INITV,/db2/db2load3/LM/data/30_GROWTH_INITIATIVE_HIST.del
HISTGI_AP,EDGEDM.OPP_DTL_HIST_INITV,/db2/db2load3/LM/data/AM_GROWTH_INITIATIVE_HIST.del
HISTGI_AP,EDGEDM.OPP_DTL_HIST_INITV,/db2/db2load3/LM/data/AP_GROWTH_INITIATIVE_HIST.del
HISTGI_EM,EDGEDM.OPP_DTL_HIST_INITV,/db2/db2load3/LM/data/30_GROWTH_INITIATIVE_HIST.del
HISTGI_EM,EDGEDM.OPP_DTL_HIST_INITV,/db2/db2load3/LM/data/AM_GROWTH_INITIATIVE_HIST.del
HISTGI_EM,EDGEDM.OPP_DTL_HIST_INITV,/db2/db2load3/LM/data/AP_GROWTH_INITIATIVE_HIST.del
PWP_AM,EDGEDM.OPP_DTL_QTRYR_WINPROB_FACT,/db2/db2load5/data/SPSS/team/ssa/wp/EDGEDM.OPP_DTL_QTRYR_WINPROB_FACT_30.del
PWP_AM,EDGEDM.OPP_DTL_QTRYR_WINPROB_FACT,/db2/db2load5/data/SPSS/team/ssa/wp/EDGEDM.OPP_DTL_QTRYR_WINPROB_FACT_AM.del
PWP_AM,EDGEDM.OPP_DTL_QTRYR_WINPROB_FACT,/db2/db2load5/data/SPSS/team/ssa/wp/EDGEDM.OPP_DTL_QTRYR_WINPROB_FACT_AP.del
PWP_AP,EDGEDM.OPP_DTL_QTRYR_WINPROB_FACT,/db2/db2load5/data/SPSS/team/ssa/wp/EDGEDM.OPP_DTL_QTRYR_WINPROB_FACT_30.del
PWP_AP,EDGEDM.OPP_DTL_QTRYR_WINPROB_FACT,/db2/db2load5/data/SPSS/team/ssa/wp/EDGEDM.OPP_DTL_QTRYR_WINPROB_FACT_AM.del
PWP_AP,EDGEDM.OPP_DTL_QTRYR_WINPROB_FACT,/db2/db2load5/data/SPSS/team/ssa/wp/EDGEDM.OPP_DTL_QTRYR_WINPROB_FACT_AP.del
PWP_EM,EDGEDM.OPP_DTL_QTRYR_WINPROB_FACT,/db2/db2load5/data/SPSS/team/ssa/wp/EDGEDM.OPP_DTL_QTRYR_WINPROB_FACT_30.del
PWP_EM,EDGEDM.OPP_DTL_QTRYR_WINPROB_FACT,/db2/db2load5/data/SPSS/team/ssa/wp/EDGEDM.OPP_DTL_QTRYR_WINPROB_FACT_AM.del
PWP_EM,EDGEDM.OPP_DTL_QTRYR_WINPROB_FACT,/db2/db2load5/data/SPSS/team/ssa/wp/EDGEDM.OPP_DTL_QTRYR_WINPROB_FACT_AP.del
PWP_AM,EDGEDM.OPP_DTL_QTRYR_WINPROB_HISTORY_FACT,/db2/db2load5/data/SPSS/team/ssa/wp/EDGEDM.OPP_DTL_QTRYR_WINPROB_FACT_AM.del
PWP_AP,EDGEDM.OPP_DTL_QTRYR_WINPROB_HISTORY_FACT,/db2/db2load5/data/SPSS/team/ssa/wp/EDGEDM.OPP_DTL_QTRYR_WINPROB_FACT_AP.del
PWP_EM,EDGEDM.OPP_DTL_QTRYR_WINPROB_HISTORY_FACT,/db2/db2load5/data/SPSS/team/ssa/wp/EDGEDM.OPP_DTL_QTRYR_WINPROB_FACT_30.del
AMWKLY_GI,EDGEDM.OPP_DTL_WKLY_INITV,/db2/db2load3/LM/data/30_GROWTH_INITIATIVE.del
AMWKLY_GI,EDGEDM.OPP_DTL_WKLY_INITV,/db2/db2load3/LM/data/30_GROWTH_INITIATIVE_PRIOR.del
AMWKLY_GI,EDGEDM.OPP_DTL_WKLY_INITV,/db2/db2load3/LM/data/AM_GROWTH_INITIATIVE.del
AMWKLY_GI,EDGEDM.OPP_DTL_WKLY_INITV,/db2/db2load3/LM/data/AM_GROWTH_INITIATIVE_PRIOR.del
AMWKLY_GI,EDGEDM.OPP_DTL_WKLY_INITV,/db2/db2load3/LM/data/AP_GROWTH_INITIATIVE.del
AMWKLY_GI,EDGEDM.OPP_DTL_WKLY_INITV,/db2/db2load3/LM/data/AP_GROWTH_INITIATIVE_PRIOR.del
APWKLY_GI,EDGEDM.OPP_DTL_WKLY_INITV,/db2/db2load3/LM/data/30_GROWTH_INITIATIVE.del
APWKLY_GI,EDGEDM.OPP_DTL_WKLY_INITV,/db2/db2load3/LM/data/30_GROWTH_INITIATIVE_PRIOR.del
APWKLY_GI,EDGEDM.OPP_DTL_WKLY_INITV,/db2/db2load3/LM/data/AM_GROWTH_INITIATIVE.del
APWKLY_GI,EDGEDM.OPP_DTL_WKLY_INITV,/db2/db2load3/LM/data/AM_GROWTH_INITIATIVE_PRIOR.del
APWKLY_GI,EDGEDM.OPP_DTL_WKLY_INITV,/db2/db2load3/LM/data/AP_GROWTH_INITIATIVE.del
APWKLY_GI,EDGEDM.OPP_DTL_WKLY_INITV,/db2/db2load3/LM/data/AP_GROWTH_INITIATIVE_PRIOR.del
EMWKLY_GI,EDGEDM.OPP_DTL_WKLY_INITV,/db2/db2load3/LM/data/30_GROWTH_INITIATIVE.del
EMWKLY_GI,EDGEDM.OPP_DTL_WKLY_INITV,/db2/db2load3/LM/data/30_GROWTH_INITIATIVE_PRIOR.del
EMWKLY_GI,EDGEDM.OPP_DTL_WKLY_INITV,/db2/db2load3/LM/data/AM_GROWTH_INITIATIVE.del
EMWKLY_GI,EDGEDM.OPP_DTL_WKLY_INITV,/db2/db2load3/LM/data/AM_GROWTH_INITIATIVE_PRIOR.del
EMWKLY_GI,EDGEDM.OPP_DTL_WKLY_INITV,/db2/db2load3/LM/data/AP_GROWTH_INITIATIVE.del
EMWKLY_GI,EDGEDM.OPP_DTL_WKLY_INITV,/db2/db2load3/LM/data/AP_GROWTH_INITIATIVE_PRIOR.del
P2E_AM,EDGEDM.OPP_DTL_XSELL_PRODUCTS,/db2/db2load5/data/SPSS/team/ssa/p2e/allbrand/EDGEDM.OPP_DTL_XSELL_PRODUCTS_30.del
P2E_AM,EDGEDM.OPP_DTL_XSELL_PRODUCTS,/db2/db2load5/data/SPSS/team/ssa/p2e/allbrand/EDGEDM.OPP_DTL_XSELL_PRODUCTS_AM.del
P2E_AM,EDGEDM.OPP_DTL_XSELL_PRODUCTS,/db2/db2load5/data/SPSS/team/ssa/p2e/allbrand/EDGEDM.OPP_DTL_XSELL_PRODUCTS_AP.del
P2E_AP,EDGEDM.OPP_DTL_XSELL_PRODUCTS,/db2/db2load5/data/SPSS/team/ssa/p2e/allbrand/EDGEDM.OPP_DTL_XSELL_PRODUCTS_30.del
P2E_AP,EDGEDM.OPP_DTL_XSELL_PRODUCTS,/db2/db2load5/data/SPSS/team/ssa/p2e/allbrand/EDGEDM.OPP_DTL_XSELL_PRODUCTS_AM.del
P2E_AP,EDGEDM.OPP_DTL_XSELL_PRODUCTS,/db2/db2load5/data/SPSS/team/ssa/p2e/allbrand/EDGEDM.OPP_DTL_XSELL_PRODUCTS_AP.del
P2E_EM,EDGEDM.OPP_DTL_XSELL_PRODUCTS,/db2/db2load5/data/SPSS/team/ssa/p2e/allbrand/EDGEDM.OPP_DTL_XSELL_PRODUCTS_30.del
P2E_EM,EDGEDM.OPP_DTL_XSELL_PRODUCTS,/db2/db2load5/data/SPSS/team/ssa/p2e/allbrand/EDGEDM.OPP_DTL_XSELL_PRODUCTS_AM.del
P2E_EM,EDGEDM.OPP_DTL_XSELL_PRODUCTS,/db2/db2load5/data/SPSS/team/ssa/p2e/allbrand/EDGEDM.OPP_DTL_XSELL_PRODUCTS_AP.del
AMADPM_DLY,EDGEDM.OPP_EIW_CALC,/db2/db2load1/data/LM/data/oppEiwCalc.del
AMADPM_DLY,EDGEDM.OPP_EIW_CALC,/db2/db2load1/data/LM/data/oppEiwCalc30.del
AMADPM_DLY,EDGEDM.OPP_EIW_CALC,/db2/db2load1/data/LM/data/oppEiwCalcAP.del
APADPM_DLY,EDGEDM.OPP_EIW_CALC,/db2/db2load1/data/LM/data/oppEiwCalc.del
APADPM_DLY,EDGEDM.OPP_EIW_CALC,/db2/db2load1/data/LM/data/oppEiwCalc30.del
APADPM_DLY,EDGEDM.OPP_EIW_CALC,/db2/db2load1/data/LM/data/oppEiwCalcAP.del
EMADPM_DLY,EDGEDM.OPP_EIW_CALC,/db2/db2load1/data/LM/data/oppEiwCalc.del
EMADPM_DLY,EDGEDM.OPP_EIW_CALC,/db2/db2load1/data/LM/data/oppEiwCalc30.del
EMADPM_DLY,EDGEDM.OPP_EIW_CALC,/db2/db2load1/data/LM/data/oppEiwCalcAP.del
AMDAILY,EDGEDM.OPP_FCST_OR_DEC_QTR,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_FCST_OR_DEC_QTR_30.del
AMDAILY,EDGEDM.OPP_FCST_OR_DEC_QTR,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_FCST_OR_DEC_QTR_AM.del
AMDAILY,EDGEDM.OPP_FCST_OR_DEC_QTR,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_FCST_OR_DEC_QTR_AP.del
APDAILY,EDGEDM.OPP_FCST_OR_DEC_QTR,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_FCST_OR_DEC_QTR_30.del
APDAILY,EDGEDM.OPP_FCST_OR_DEC_QTR,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_FCST_OR_DEC_QTR_AM.del
APDAILY,EDGEDM.OPP_FCST_OR_DEC_QTR,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_FCST_OR_DEC_QTR_AP.del
EMDAILY,EDGEDM.OPP_FCST_OR_DEC_QTR,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_FCST_OR_DEC_QTR_30.del
EMDAILY,EDGEDM.OPP_FCST_OR_DEC_QTR,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_FCST_OR_DEC_QTR_AM.del
EMDAILY,EDGEDM.OPP_FCST_OR_DEC_QTR,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_FCST_OR_DEC_QTR_AP.del
AMADPM_DLY,EDGEDM.OPP_FCST_OR_DEC_QTR_PROGRESS,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_FCST_OR_DEC_QTR_PROGRESS_30.del
AMADPM_DLY,EDGEDM.OPP_FCST_OR_DEC_QTR_PROGRESS,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_FCST_OR_DEC_QTR_PROGRESS_AM.del
AMADPM_DLY,EDGEDM.OPP_FCST_OR_DEC_QTR_PROGRESS,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_FCST_OR_DEC_QTR_PROGRESS_AP.del
APADPM_DLY,EDGEDM.OPP_FCST_OR_DEC_QTR_PROGRESS,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_FCST_OR_DEC_QTR_PROGRESS_30.del
APADPM_DLY,EDGEDM.OPP_FCST_OR_DEC_QTR_PROGRESS,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_FCST_OR_DEC_QTR_PROGRESS_AM.del
APADPM_DLY,EDGEDM.OPP_FCST_OR_DEC_QTR_PROGRESS,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_FCST_OR_DEC_QTR_PROGRESS_AP.del
EMADPM_DLY,EDGEDM.OPP_FCST_OR_DEC_QTR_PROGRESS,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_FCST_OR_DEC_QTR_PROGRESS_30.del
EMADPM_DLY,EDGEDM.OPP_FCST_OR_DEC_QTR_PROGRESS,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_FCST_OR_DEC_QTR_PROGRESS_AM.del
EMADPM_DLY,EDGEDM.OPP_FCST_OR_DEC_QTR_PROGRESS,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_FCST_OR_DEC_QTR_PROGRESS_AP.del
AMADPM_WK,EDGEDM.OPP_FV_YIELD_FACTORS,/db2/db2load3/LM/data/fvfactor.del
APADPM_WK,EDGEDM.OPP_FV_YIELD_FACTORS,/db2/db2load3/LM/data/fvfactor.del
EMADPM_WK,EDGEDM.OPP_FV_YIELD_FACTORS,/db2/db2load3/LM/data/fvfactor.del
APDAILY,EDGEDM.OPP_IDENTIFIER,/db2/db2load1/data/Ascential/DM/CONFORM.OPP_IDENTIFIER.del
AMDAILY,EDGEDM.OPP_LOB,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_LOB_30.del
AMDAILY,EDGEDM.OPP_LOB,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_LOB_AM.del
AMDAILY,EDGEDM.OPP_LOB,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_LOB_AP.del
APDAILY,EDGEDM.OPP_LOB,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_LOB_30.del
APDAILY,EDGEDM.OPP_LOB,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_LOB_AM.del
APDAILY,EDGEDM.OPP_LOB,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_LOB_AP.del
EMDAILY,EDGEDM.OPP_LOB,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_LOB_30.del
EMDAILY,EDGEDM.OPP_LOB,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_LOB_AM.del
EMDAILY,EDGEDM.OPP_LOB,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_LOB_AP.del
APADPM_WK,EDGEDM.OPP_OI_OO_QUOTA,/db2/db2load3/LM/data/oofactor.del
AMDAILY,EDGEDM.OPP_RELATED_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_RELATED_OPP_30.del
AMDAILY,EDGEDM.OPP_RELATED_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_RELATED_OPP_AM.del
AMDAILY,EDGEDM.OPP_RELATED_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_RELATED_OPP_AP.del
APDAILY,EDGEDM.OPP_RELATED_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_RELATED_OPP_30.del
APDAILY,EDGEDM.OPP_RELATED_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_RELATED_OPP_AM.del
APDAILY,EDGEDM.OPP_RELATED_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_RELATED_OPP_AP.del
EMDAILY,EDGEDM.OPP_RELATED_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_RELATED_OPP_30.del
EMDAILY,EDGEDM.OPP_RELATED_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_RELATED_OPP_AM.del
EMDAILY,EDGEDM.OPP_RELATED_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_RELATED_OPP_AP.del
AMDAILY,EDGEDM.OPP_SC_PROGRESS,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SC_PROGRESS_30.del
AMDAILY,EDGEDM.OPP_SC_PROGRESS,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SC_PROGRESS_AM.del
AMDAILY,EDGEDM.OPP_SC_PROGRESS,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SC_PROGRESS_AP.del
APDAILY,EDGEDM.OPP_SC_PROGRESS,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SC_PROGRESS_30.del
APDAILY,EDGEDM.OPP_SC_PROGRESS,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SC_PROGRESS_AM.del
APDAILY,EDGEDM.OPP_SC_PROGRESS,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SC_PROGRESS_AP.del
EMDAILY,EDGEDM.OPP_SC_PROGRESS,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SC_PROGRESS_30.del
EMDAILY,EDGEDM.OPP_SC_PROGRESS,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SC_PROGRESS_AM.del
EMDAILY,EDGEDM.OPP_SC_PROGRESS,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SC_PROGRESS_AP.del
AMDAILY,EDGEDM.OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_30.del
AMDAILY,EDGEDM.OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_AM.del
AMDAILY,EDGEDM.OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_AP.del
APDAILY,EDGEDM.OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_30.del
APDAILY,EDGEDM.OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_AM.del
APDAILY,EDGEDM.OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_AP.del
EMDAILY,EDGEDM.OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_30.del
EMDAILY,EDGEDM.OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_AM.del
EMDAILY,EDGEDM.OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_AP.del
AMDAILY,EDGEDM.OPP_SSTG,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SSTG_30.del
AMDAILY,EDGEDM.OPP_SSTG,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SSTG_AM.del
AMDAILY,EDGEDM.OPP_SSTG,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SSTG_AP.del
APDAILY,EDGEDM.OPP_SSTG,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SSTG_30.del
APDAILY,EDGEDM.OPP_SSTG,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SSTG_AM.del
APDAILY,EDGEDM.OPP_SSTG,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SSTG_AP.del
EMDAILY,EDGEDM.OPP_SSTG,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SSTG_30.del
EMDAILY,EDGEDM.OPP_SSTG,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SSTG_AM.del
EMDAILY,EDGEDM.OPP_SSTG,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SSTG_AP.del
AMADPM_DLY,EDGEDM.OPP_WINPLAN_DAY_SNAP,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_DAY_SNAP_Friday.del
AMADPM_DLY,EDGEDM.OPP_WINPLAN_DAY_SNAP,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_DAY_SNAP_Monday.del
AMADPM_DLY,EDGEDM.OPP_WINPLAN_DAY_SNAP,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_DAY_SNAP_Thursday.del
AMADPM_DLY,EDGEDM.OPP_WINPLAN_DAY_SNAP,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_DAY_SNAP_Tuesday.del
AMADPM_DLY,EDGEDM.OPP_WINPLAN_DAY_SNAP,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_DAY_SNAP_Wednesday.del
AMADPM_DLY,EDGEDM.OPP_WINPLAN_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_WINPLAN_FACT_30.del
AMADPM_DLY,EDGEDM.OPP_WINPLAN_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_WINPLAN_FACT_AM.del
AMADPM_DLY,EDGEDM.OPP_WINPLAN_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_WINPLAN_FACT_AP.del
APADPM_DLY,EDGEDM.OPP_WINPLAN_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_WINPLAN_FACT_30.del
APADPM_DLY,EDGEDM.OPP_WINPLAN_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_WINPLAN_FACT_AM.del
APADPM_DLY,EDGEDM.OPP_WINPLAN_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_WINPLAN_FACT_AP.del
EMADPM_DLY,EDGEDM.OPP_WINPLAN_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_WINPLAN_FACT_30.del
EMADPM_DLY,EDGEDM.OPP_WINPLAN_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_WINPLAN_FACT_AM.del
EMADPM_DLY,EDGEDM.OPP_WINPLAN_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_WINPLAN_FACT_AP.del
HIS_WKLYAM,EDGEDM.OPP_WINPLAN_HIST_FACT,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_HIST_FACT_AM.del
HIS_WKLYAP,EDGEDM.OPP_WINPLAN_HIST_FACT,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_HIST_FACT_AP.del
HIS_WKLYEM,EDGEDM.OPP_WINPLAN_HIST_FACT,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_HIST_FACT_30.del
AMADPM_WK,EDGEDM.OPP_WINPLAN_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_WKLY_FACT_CURR_WEEKLY_30.del
AMADPM_WK,EDGEDM.OPP_WINPLAN_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_WKLY_FACT_CURR_WEEKLY_AM.del
AMADPM_WK,EDGEDM.OPP_WINPLAN_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_WKLY_FACT_CURR_WEEKLY_AP.del
AMADPM_WK,EDGEDM.OPP_WINPLAN_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_WKLY_FACT_PRIOR_WEEKLY_30.del
AMADPM_WK,EDGEDM.OPP_WINPLAN_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_WKLY_FACT_PRIOR_WEEKLY_AM.del
AMADPM_WK,EDGEDM.OPP_WINPLAN_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_WKLY_FACT_PRIOR_WEEKLY_AP.del
APADPM_WK,EDGEDM.OPP_WINPLAN_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_WKLY_FACT_CURR_WEEKLY_30.del
APADPM_WK,EDGEDM.OPP_WINPLAN_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_WKLY_FACT_CURR_WEEKLY_AM.del
APADPM_WK,EDGEDM.OPP_WINPLAN_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_WKLY_FACT_CURR_WEEKLY_AP.del
APADPM_WK,EDGEDM.OPP_WINPLAN_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_WKLY_FACT_PRIOR_WEEKLY_30.del
APADPM_WK,EDGEDM.OPP_WINPLAN_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_WKLY_FACT_PRIOR_WEEKLY_AM.del
APADPM_WK,EDGEDM.OPP_WINPLAN_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_WKLY_FACT_PRIOR_WEEKLY_AP.del
